game,exclude,start,end,text,speaker,trialNumStart,trialNumEnd
game52,NA,118,120,"Yeah, but this way.",id36,5,5
game52,NA,120,122,"It looks like a person, [id35].",I,5,5
game52,NA,122,123,Do you see a person?,I,5,5
game52,NA,123,124,Like this way.,id36,5,5
game52,NA,124,127,"Well, she, it's not the same for you guys.",I,5,5
game52,NA,127,132,"So, you have to tell her how this person looks like.",I,5,5
game52,NA,132,133,We can't show her.,I,5,5
game52,NA,133,136,Let's use our words.,I,5,5
game52,NA,136,138,That's it.,I,5,5
game52,NA,138,140,"So, does it look like a person to you, [id36]?",I,5,5
game52,NA,140,141,Yeah.,I,5,5
game52,NA,141,142,Okay.,I,5,5
game52,NA,142,144,"[id35], [id36] says that he sees a person.",I,5,5
game52,NA,144,146,Do you see a person on your screen?,I,5,5
game52,NA,146,148,"Yes, this.",id35,5,5
game52,NA,148,151,Let's tap it.,I,5,5
game52,NA,151,154,Let's try again.,I,5,5
game52,NA,154,155,Let's try again.,I,5,5
game52,NA,155,156,A little light tap.,I,5,5.5
game52,NA,156,158,Go.,I,5,5.5
game52,NA,158,160,That's okay.,I,5.5,5.5
game52,NA,160,162,"No, that's actually this way.",id36,5.5,6
game52,NA,162,163,Yeah.,I,6,6
game52,NA,163,164,"Well, let's try again.",I,6,6
game52,NA,164,165,Okay.,I,6,6
game52,NA,165,167,"[id35], what do we see now?",I,6,6
game52,NA,167,169,A person dancing.,id35,6,6
game52,NA,169,171,A person dancing.,I,6,6
game52,NA,171,172,Is it this way?,id36,6,6
game52,NA,172,175,"If you think that's your match, just tap it.",I,6,6.5
game52,NA,175,176,Yay.,I,6.5,6.5
game52,NA,176,179,"Here you go, [id35].",I,6.5,7
game52,NA,179,181,"Now, what do we see in the black box?",I,7,7
game52,NA,181,182,This.,id36,7,7
game52,NA,182,184,What does it look like to you?,I,7,7
game52,NA,184,185,A car.,id36,7,7
game52,NA,185,188,It looks like a car.,I,7,7
game52,NA,188,192,"Do you see a car, [id35]?",I,7,7
game52,NA,192,194,Let's try again.,I,7,7.5
game52,NA,194,196,Great.,I,7.5,7.5
game52,NA,196,197,That's faster.,I,7.5,8
game52,NA,197,198,You got it.,id36,7.5,8
game52,NA,198,199,Yeah.,I,8,8
game52,NA,199,203,"Okay, now what do we see, [id35]?",I,8,8
game52,NA,203,205,A person.,id35,8,8
game52,NA,205,206,We see a person.,I,8,8
game52,NA,206,207,Do you see a person?,I,8,8
game52,NA,207,208,Yeah.,id36,8,8
game52,NA,208,210,Let's press it.,I,8,8
game52,NA,210,212,With Smurfy?,I,8,8
game52,NA,212,215,That's so silly.,I,8,8.5
game52,NA,215,217,That's okay.,I,8.5,9
game52,NA,217,220,"I thought it was this one, but it wasn't working.",id36,8.5,9
game52,NA,220,221,Let's try again.,I,9,9
game52,NA,221,222,Okay.,I,9,9
game52,NA,222,224,I see a person walking.,id36,9,9
game52,NA,224,228,A person walking.,I,9,9
game52,NA,228,230,Let's try again.,I,9,9
game52,NA,230,232,Let's try one more time.,I,9,9
game52,NA,232,235,Let's try one more time.,I,9,9
game52,NA,235,237,Another time.,I,9,9
game52,NA,237,239,That's so silly.,I,9,9
game52,NA,239,240,Let's press lightly.,I,9,9
game52,NA,240,242,Press lightly on the screen.,I,9,9
game52,NA,242,243,We don't have to drag.,I,9,9
game52,NA,243,245,"Okay, just press.",I,9,9
game52,NA,245,247,Try again.,I,9,9
game52,NA,247,248,Let's press together.,I,9,9
game52,NA,248,249,Ready?,I,9,9
game52,NA,249,250,"Okay, let's go.",I,9,9
game52,NA,250,252,Tap.,I,9,9.5
game52,NA,252,253,Great.,I,9.5,9.5
game52,NA,253,256,"Okay, let's pass Smurfy on.",I,9.5,10
game52,NA,256,257,Here you go.,I,10,10
game52,NA,257,260,"Now, [id35], what do we see in the black box?",I,10,10
game52,NA,260,262,A person dancing.,id35,10,10
game52,NA,262,265,A person dancing.,I,10,10.5
game52,NA,265,267,"Great, my friends.",I,10.5,10.5
game52,NA,267,269,Let's go on.,I,10.5,11
game52,NA,269,271,"[id36], what do you see in the black box?",I,11,11
game52,NA,271,272,A car.,id36,11,11
game52,NA,272,273,Again.,id36,11,11
game52,NA,273,274,A car.,I,11,11
game52,NA,274,275,Again.,I,11,11
game52,NA,275,277,You got this.,I,11,11
game52,NA,277,278,Let's try again.,I,11,11
game52,NA,278,279,Lightly.,I,11,11
game52,NA,279,281,"One light press, go.",I,11,11
game52,NA,281,283,Go again.,I,11,11
game52,NA,283,285,Let's press lightly.,I,11,11
game52,NA,285,287,Let's try.,I,11,11.5
game52,NA,287,288,Great.,I,11.5,11.5
game52,NA,288,291,Here you go.,I,11.5,12
game52,NA,291,294,"Now, what do we see, [id35]?",I,12,12
game52,NA,294,296,A person walking.,id35,12,12.5
game52,NA,296,297,A person walking.,I,12,12.5
game52,NA,297,298,Yay!,I,12.5,12.5
game52,NA,298,299,Yay!,I,12.5,12.5
game52,NA,299,301,Thank you.,I,12.5,13
game52,NA,301,303,"Now, what do we see, [id36]?",I,13,13
game52,NA,303,306,A person holding a pot.,id36,13,13
game52,NA,306,309,A person holding a pot.,I,13,13
game52,NA,309,310,Let's try again.,I,13,13
game52,NA,310,311,You got this.,I,13,13
game52,NA,311,313,Come on.,I,13,NA
game52,NA,313,315,Great.,I,13,NA
game52,NA,315,316,Okay.,I,13,NA
game52,NA,316,318,Here you go.,I,13,NA
game52,NA,318,321,"Well, thank you guys so much for playing my game.",I,13,NA
game52,NA,321,323,And thank you guys so much for helping Smurfy.,I,13,NA
game52,NA,323,325,Thank you guys so much.,I,13,NA
game52,NA,325,326,Again.,id36,13,NA
game52,NA,326,327,You want to play it again.,I,13,NA
game52,NA,327,330,Let me turn the camera off first.,I,13,NA
game52,NA,330,332,Do you guys want to wave bye bye?,I,13,NA
game52,NA,332,334,I did that part.,I,13,NA
game52,NA,334,344,Bye bye.,id35,13,NA
game54,NA,-188,-169.76,"Okay, my friends, let me just quickly put this on so that you guys can focus.",I,NA,0
game54,NA,-169.76,-165.32,This is really not working.,I,NA,0
game54,NA,-165.32,-159.64,This is really hard to balance.,I,NA,0
game54,NA,-159.64,-155.48,"Give me one second, okay?",I,NA,0
game54,NA,-155.48,-153.48,I will figure something out.,I,NA,0
game54,NA,-153.48,-152.48,Let's see.,I,NA,0
game54,NA,-152.48,-145.88,"That is a tissue box, but I will see if I can figure out how to balance because I need",I,NA,0
game54,NA,-145.88,-143.88,my phone to balance.,I,NA,0
game54,NA,-143.88,-142.88,Okay.,I,NA,0
game54,NA,-142.88,-141.88,That's it.,I,NA,0
game54,NA,-141.88,-140.88,Maybe just hold it.,I,NA,0
game54,NA,-140.88,-139.88,"Because I have to be there with my friends, huh?",I,NA,0
game54,NA,-139.88,-138.88,I have to be with you guys.,I,NA,0
game54,NA,-138.88,-137.88,So it's a little...,I,NA,0
game54,NA,-137.88,-136.88,How do you play this game?,id39,NA,0
game54,NA,-136.88,-135.88,What?,I,NA,0
game54,NA,-135.88,-134.88,How do you play this game?,id39,NA,0
game54,NA,-134.88,-127.88,"Yeah, I'm going to let you know, too.",I,NA,0
game54,NA,-127.88,-117.32,"Let me just try my best to stick the phone somewhere so that we can all play, okay?",I,NA,0
game54,NA,-117.32,-115.92,"I'm so sorry, my friends.",I,NA,0
game54,NA,-115.92,-114,"Okay, let me try to do it here, actually.",I,NA,0
game54,NA,-114,-111.52,I was being such a little dummy.,I,NA,0
game54,NA,-111.52,-110.52,Here you go.,I,NA,0
game54,NA,-110.52,-109.52,Now this will work.,I,NA,0
game54,NA,-109.52,-106.52,"Are we ready, my friends?",I,NA,0
game54,NA,-106.52,-105.52,Okay.,I,NA,0
game54,NA,-105.52,-99.4,"So, are you ready to play the matching game?",I,NA,0
game54,NA,-99.4,-98.4,Okay.,I,NA,0
game54,NA,-98.4,-94.92,"So today, my friends, we'll be playing a matching game.",I,NA,0
game54,NA,-94.92,-92.88,Let me show you how it works.,I,NA,0
game54,NA,-92.88,-90.88,This is Mr. Smurfy.,I,NA,0
game54,NA,-90.88,-88.88,Let's say hi to Smurfy.,I,NA,0
game54,NA,-88.88,-87.88,"Hey, Smurfy.",id40,NA,0
game54,NA,-87.88,-86.88,"Hi, [id40].",I,NA,0
game54,NA,-86.88,-85.88,Hello.,id39,NA,0
game54,NA,-85.88,-84.88,"Hi, [id39].",I,NA,0
game54,NA,-84.88,-78.92,"Now, Smurfy really wants to play this game today, okay?",I,NA,0
game54,NA,-78.92,-75.48,"And specifically, he wants to guess.",I,NA,0
game54,NA,-75.48,-70.04,"On your screens, you will see two pictures, but only one of you friends will see a picture",I,NA,0
game54,NA,-70.04,-67.36,"in a black box, okay?",I,NA,0
game54,NA,-67.36,-63,And Smurfy wants to guess that picture in the black box.,I,NA,0
game54,NA,-63,-57.03999999999999,"So let's say if [id40] has Smurfy, then [id40] will be guessing the picture in the",I,NA,0
game54,NA,-57.03999999999999,-56.03999999999999,black box.,I,NA,0
game54,NA,-56.03999999999999,-49.91999999999999,"And, [id39], if you don't have Smurfy, you will be telling [id40] what you see in the",I,NA,0
game54,NA,-49.91999999999999,-47.56,"black box, okay?",I,NA,0
game54,NA,-47.56,-45.400000000000006,"To make a guess, we will just tap on the screen once.",I,NA,0
game54,NA,-45.400000000000006,-43.599999999999994,"Well, we don't have to do it right now.",I,NA,0
game54,NA,-43.599999999999994,-40.47999999999999,But we'll just tap on the screen once and you will see a picture.,I,NA,0
game54,NA,-40.47999999999999,-37.360000000000014,"If you see a smiley face, great.",I,NA,0
game54,NA,-37.360000000000014,-36.360000000000014,It was a match.,I,NA,0
game54,NA,-36.360000000000014,-32.360000000000014,"If you see a sad face, it wasn't a match.",I,NA,0
game54,NA,-32.360000000000014,-31.360000000000014,But it's okay.,I,NA,0
game54,NA,-31.360000000000014,-30.360000000000014,"You can try again next time, okay?",I,NA,0
game54,NA,-30.360000000000014,-29.360000000000014,Do we have any questions?,I,NA,0
game54,NA,-29.360000000000014,-28.360000000000014,I have a question.,id39,NA,0
game54,NA,-28.360000000000014,-27.360000000000014,Okay.,I,NA,0
game54,NA,-27.360000000000014,-26.360000000000014,Let me know.,I,NA,0
game54,NA,-26.360000000000014,-25.360000000000014,Why?,id39,NA,0
game54,NA,-25.360000000000014,-24.360000000000014,He has a red shirt?,id39,NA,0
game54,NA,-24.360000000000014,-18.360000000000014,"He has, I guess, his favorite color is red.",I,NA,0
game54,NA,-18.360000000000014,-15.360000000000014,Do you like red?,I,NA,0
game54,NA,-15.360000000000014,-14.360000000000014,Red and gold.,id39,NA,0
game54,NA,-14.360000000000014,-13.360000000000014,Really?,I,NA,0
game54,NA,-13.360000000000014,-12.360000000000014,You like red and gold?,I,NA,0
game54,NA,-12.360000000000014,-11.360000000000014,Okay.,I,NA,0
game54,NA,-11.360000000000014,-10.360000000000014,Are we ready to start the game now?,I,NA,0
game54,NA,-10.360000000000014,-9.360000000000014,Yeah.,I,NA,0
game54,NA,-9.360000000000014,-8.360000000000014,Okay.,I,NA,0
game54,NA,-8.360000000000014,-7.360000000000014,"Well, to begin, we will just press on the blue.",I,NA,0
game54,NA,-7.360000000000014,-6.360000000000014,"Oh, you started already.",I,NA,0
game54,NA,-6.360000000000014,-5.360000000000014,Okay.,I,NA,0
game54,NA,-5.360000000000014,-4.360000000000014,No worries.,I,NA,0
game54,NA,-4.360000000000014,-3.3600000000000136,"Let's try again, [id40].",I,NA,0
game54,NA,-3.3600000000000136,-2.3600000000000136,Let's try one more time.,I,NA,0
game54,NA,-2.3600000000000136,-1.3600000000000136,Great.,I,NA,0
game54,NA,-1.3600000000000136,-0.36000000000001364,Okay.,I,NA,0
game54,NA,-0.36000000000001364,6.560000000000002,You will hold on to Smurfy and [id40].,I,NA,0
game54,NA,6.560000000000002,8.639999999999986,Let's tell [id39] what we see in the black box.,I,0,0
game54,NA,8.639999999999986,12.639999999999986,I saw a dog and a banana.,I,0,0
game54,NA,12.639999999999986,14.639999999999986,Let's listen closely to what [id40] sees.,I,0,0
game54,NA,14.639999999999986,16.639999999999986,"[id40], what do you see in the black box?",I,0,0
game54,NA,16.639999999999986,17.639999999999986,I see a dog.,id40,0,0
game54,NA,17.639999999999986,18.639999999999986,She sees a dog.,i,0,0
game54,NA,18.639999999999986,19.639999999999986,Do you see a dog?,I,0,0
game54,NA,19.639999999999986,20.639999999999986,Let's press it.,I,0,0
game54,NA,20.639999999999986,21.639999999999986,Great.,I,0,0
game54,NA,21.639999999999986,22.639999999999986,So that was a match.,I,0,0
game54,NA,22.639999999999986,23.639999999999986,And we'll pass Smurfy on.,I,0,0.5
game54,NA,23.639999999999986,24.639999999999986,Here you go.,I,0.5,0.5
game54,NA,24.639999999999986,33.639999999999986,Apple and bird.,id39,0.5,1
game54,NA,33.639999999999986,35.639999999999986,What do you see in the box?,I,1,1
game54,NA,35.639999999999986,36.639999999999986,Apple.,id39,1,1
game54,NA,36.639999999999986,37.639999999999986,Apple.,id39,1,1
game54,NA,37.639999999999986,38.639999999999986,Apple.,I,1,1
game54,NA,38.639999999999986,39.639999999999986,"Do you see an apple, [id40]?",I,1,1
game54,NA,39.639999999999986,40.639999999999986,Let's press it.,I,1,1
game54,NA,40.639999999999986,42.639999999999986,Let's press it.,I,1,1.5
game54,NA,42.639999999999986,43.639999999999986,Great.,I,1.5,1.5
game54,NA,43.639999999999986,44.639999999999986,Okay.,I,1.5,1.5
game54,NA,44.639999999999986,45.639999999999986,Now it's [id39]'s turn.,I,1.5,1.5
game54,NA,45.639999999999986,53.639999999999986,"Wallace, what do we see in the black box now?",I,1.5,2
game54,NA,53.639999999999986,60.639999999999986,What does it look like to you?,I,2,2.5
game54,NA,60.639999999999986,61.639999999999986,I don't know.,id39,2.5,2.5
game54,NA,61.639999999999986,62.639999999999986,He made a choice already.,I,2.5,2.5
game54,NA,62.639999999999986,66.63999999999999,"Well, [id39], we have to listen carefully before we make a guess.",I,2.5,3
game54,NA,66.63999999999999,67.63999999999999,Okay?,I,3,3
game54,NA,67.63999999999999,68.63999999999999,Let's hold on to Smurfy.,I,3,3
game54,NA,68.63999999999999,74.63999999999999,"[id39], what does that look like to you?",I,3,3
game54,NA,74.63999999999999,75.63999999999999,A block?,id39,3,3
game54,NA,75.63999999999999,76.63999999999999,A block?,I,3,3
game54,NA,76.63999999999999,78.63999999999999,"It looks like a block, [id40].",I,3,3
game54,NA,78.63999999999999,82.63999999999999,Which one looks like a block to you?,I,3,3
game54,NA,82.63999999999999,83.63999999999999,The squares.,id39,3,3
game54,NA,83.63999999999999,84.63999999999999,The squares?,I,3,3
game54,NA,84.63999999999999,85.63999999999999,It looks like squares.,I,3,3
game54,NA,85.63999999999999,88.63999999999999,Let's press on the one you think it is.,I,3,3
game54,NA,88.63999999999999,89.63999999999999,I don't know.,id40,3,3
game54,NA,89.63999999999999,92.63999999999999,Let's make a good guess.,I,3,3
game54,NA,92.63999999999999,93.63999999999999,Let's help Smurfy up.,I,3,3
game54,NA,93.63999999999999,94.63999999999999,Can I press it?,id39,3,3
game54,NA,94.63999999999999,95.63999999999999,You don't press it.,I,3,3
game54,NA,95.63999999999999,96.63999999999999,Smurfy will press it.,I,3,3
game54,NA,96.63999999999999,99.63999999999999,"So [id40], which one do we think it is?",I,3,3
game54,NA,99.63999999999999,100.63999999999999,I don't know.,id30,3,3
game54,NA,100.63999999999999,103.63999999999999,But Smurfy really wants to guess.,I,3,3
game54,NA,103.63999999999999,111.63999999999999,Let's try to make the best guess that we can.,I,3,3
game54,NA,111.63999999999999,121.63999999999999,Which one do you think Smurfy would think it is?,I,3,3
game54,NA,121.63999999999999,122.63999999999999,You don't know?,I,3,3
game54,NA,122.63999999999999,123.63999999999999,It's okay.,I,3,3
game54,NA,123.63999999999999,127.63999999999999,But we will make the best guess that we can make.,I,3,3
game54,NA,127.63999999999999,132.64,"[id39], does it look like anything else to you?",I,3,3
game54,NA,132.64,133.64,Triangles.,id39,3,3
game54,NA,133.64,139.64,There's squares and there's triangles.,id39,3,3
game54,NA,139.64,145.64,Which one has squares and triangles?,I,3,3
game54,NA,145.64,155.64,Which one of these?,I,3,3
game54,NA,155.64,159.64,"Does it look like anything else, [id39]?",I,3,3
game54,NA,159.64,161.64,It doesn't look like anything else.,id39,3,3
game54,NA,161.64,166.64,It just looks like squares and triangles.,I,3,3
game54,NA,166.64,167.64,Yeah?,I,3,3
game54,NA,167.64,168.64,It looks like this.,I,3,3
game54,NA,168.64,171.64,"Oh, we're looking at the one inside of the box.",I,3,3
game54,NA,171.64,173.64,What does that one look like?,I,3,3
game54,NA,173.64,174.64,A square.,id39,3,3
game54,NA,174.64,175.64,A square.,I,3,3
game54,NA,175.64,176.64,I press it.,id39,3,3
game54,NA,176.64,177.64,You don't press it.,I,3,3
game54,NA,177.64,178.64,[id40] will press it.,I,3,3
game54,NA,178.64,184.64,"[id40], let's just press the one that we think it is.",I,3,3
game54,NA,184.64,185.64,Okay.,I,3,3
game54,NA,185.64,186.64,Let's see.,I,3,3
game54,NA,186.64,187.64,Okay.,I,3,3
game54,NA,187.64,188.64,Mr. Smurfy.,I,3,3
game54,NA,188.64,191.64,"Well, Mr. Smurfy.",I,3,3
game54,NA,191.64,195.64,"[id40], let's press with Smurfy together.",I,3,3
game54,NA,195.64,197.64,Let's go on the one that we think it is.,I,3,3
game54,NA,197.64,199.64,Which one do you want to press on?,I,3,3
game54,NA,199.64,201.64,We can press on whichever one.,I,3,3
game54,NA,201.64,202.64,Okay.,I,3,3
game54,NA,202.64,203.64,Let's press that one.,I,3,3
game54,NA,203.64,205.64,Let's press it with your finger too.,I,3,3
game54,NA,205.64,208.64,Let's press again.,I,3,3.5
game54,NA,208.64,210.64,That's completely okay.,I,3.5,3.5
game54,NA,210.64,211.64,Okay.,I,3.5,4
game54,NA,211.64,212.64,We will move on.,I,4,4
game54,NA,212.64,213.64,Here you go.,I,4,4
game54,NA,213.64,218.64,"[id40], what does this look like, [id40]?",I,4,4
game54,NA,218.64,224.64,What does that look like?,I,4,4
game54,NA,224.64,225.64,A man.,id40,4,4
game54,NA,225.64,226.64,It looks like a man.,I,4,4
game54,NA,226.64,229.64,"Do you see a man, [id39]?",I,4,4
game54,NA,229.64,232.64,Let's press it.,I,4,4
game54,NA,232.64,233.64,Great.,I,4,4.5
game54,NA,233.64,234.64,Okay.,I,4.5,4.5
game54,NA,234.64,235.64,Let's continue.,I,4.5,4.5
game54,NA,235.64,236.64,Here you go.,I,4.5,4.5
game54,NA,236.64,240.64,"Now, [id39], what do you see in the black box?",I,4.5,5
game54,NA,240.64,241.64,A man.,id39,5,5
game54,NA,241.64,242.64,A man.,I,5,5
game54,NA,242.64,244.64,He sees a man again.,I,5,5
game54,NA,244.64,247.64,Which one looks like a man to you?,I,5,5.5
game54,NA,247.64,248.64,Great.,I,5.5,5.5
game54,NA,248.64,250.64,Here you go.,I,5.5,5.5
game54,NA,250.64,253.64,"Now, [id40], what does that look like?",I,5.5,6
game54,NA,253.64,255.64,That looks like a man.,id39,6,6
game54,NA,255.64,256.64,Another man.,id40,6,6
game54,NA,256.64,257.64,Another man.,I,6,6
game54,NA,257.64,260.64,"[id39], which one looks like another man?",I,6,6
game54,NA,260.64,266.64,Let's press it with your finger as well.,I,6,6.5
game54,NA,266.64,267.64,That's okay.,I,6.5,6.5
game54,NA,267.64,268.64,We will try again.,I,6.5,7
game54,NA,268.64,269.64,Okay.,I,7,7
game54,NA,269.64,270.64,Here you go.,I,7,7
game54,NA,270.64,271.64,"Okay, [id39].",I,7,7
game54,NA,271.64,275.64,What does that look like to you?,I,7,7
game54,NA,275.64,279.64,A square that's on the mouth.,id39,7,7
game54,NA,279.64,281.64,A square that's on the mouth?,I,7,7
game54,NA,281.64,282.64,Yeah.,id39,7,7
game54,NA,282.64,285.64,"A square that's on a mouth, [id40].",I,7,7
game54,NA,285.64,290.64,Which one looks like a square that's on a mouth?,I,7,7
game54,NA,290.64,292.64,Which ever one that you think is.,I,7,7
game54,NA,292.64,295.64,I don't know.,id40,7,7
game54,NA,295.64,297.64,"What else does it look like, [id39]?",I,7,7
game54,NA,297.64,299.64,It looks like a man.,id39,7,7
game54,NA,299.64,301.64,This one looks like a man?,I,7,7
game54,NA,301.64,302.64,Yeah.,I,7,7
game54,NA,302.64,303.64,Falling.,id39,7,7
game54,NA,303.64,306.64,It looks like a man falling.,I,7,7
game54,NA,306.64,310.64,Which one looks like a man falling?,I,7,7
game54,NA,310.64,314.64,Let's press it.,I,7,7.5
game54,NA,314.64,315.64,Great.,I,7.5,7.5
game54,NA,315.64,317.64,Here you go.,I,7.5,7.5
game54,NA,317.64,319.64,"Now, [id40], what does that look like?",I,7.5,8
game54,NA,319.64,321.64,It looks like an airplane.,id40,8,8
game54,NA,321.64,323.64,It looks like an airplane.,I,8,8
game54,NA,323.64,327.64,Let's press with our finger.,I,8,8
game54,NA,327.64,329.64,Let's try again.,I,8,8
game54,NA,329.64,334.64,Let's try one more time.,I,8,8.5
game54,NA,334.64,335.64,Okay.,I,8.5,8.5
game54,NA,335.64,336.64,That's okay.,I,8.5,8.5
game54,NA,336.64,337.64,Let's try again.,I,8.5,9
game54,NA,337.64,339.64,Let's help Smurfy out.,I,9,9
game54,NA,339.64,341.64,"[id39], what does that look like to you?",I,9,9
game54,NA,341.64,343.64,A man falling again.,id39,9,9
game54,NA,343.64,344.64,This one?,I,9,9
game54,NA,344.64,345.64,Yeah.,I,9,9
game54,NA,345.64,346.64,The one in the black box.,I,9,9
game54,NA,346.64,347.64,Okay.,I,9,9
game54,NA,347.64,348.64,What does this one look like?,I,9,9
game54,NA,348.64,351.64,A man holding something.,id39,9,9
game54,NA,351.64,354.64,It looks like a man holding something.,I,9,9
game54,NA,354.64,357.64,A gem or something.,id39,9,9
game54,NA,357.64,358.64,It looks like a what?,I,9,9
game54,NA,358.64,359.64,A gem.,id39,9,9
game54,NA,359.64,361.64,A j-j?,I,9,9
game54,NA,361.64,362.64,A gem.,id39,9,9
game54,NA,362.64,363.64,A gem?,I,9,9
game54,NA,363.64,368.64,"Oh, does that look like the man is holding a gem?",I,9,9
game54,NA,368.64,373.64,The man is holding food.,id39,9,9
game54,NA,373.64,377.64,It looks like a man holding food.,I,9,9
game54,NA,377.64,380.64,Let's press it.,I,9,9
game54,NA,380.64,381.64,Try again.,I,9,9
game54,NA,381.64,382.64,Great.,I,9,9.5
game54,NA,382.64,385.64,"Okay, here you go.",I,9.5,9.5
game54,NA,385.64,389.64,"Now, [id40], what does that look like?",I,9.5,10
game54,NA,389.64,390.64,Another man.,id40,10,10
game54,NA,390.64,392.64,Another man.,I,10,10
game54,NA,392.64,394.64,It looks like another man.,I,10,10.5
game54,NA,394.64,396.64,"Oh, that's okay.",I,10.5,10.5
game54,NA,396.64,402.64,"Let's pass for Smurfy on. Okay, here you go. [id39], what does that look like?",I,10.5,11
game54,NA,402.64,413.64,A man falling down.,id39,11,12
game54,NA,413.64,421.52,"Wallace, what does that look like?",I,12,12.5
game54,NA,421.52,431.4,Another man.,id40,12.5,13
game54,NA,431.4,446.4,"[id39], what does that look like to you?",I,13,NA
game54,NA,446.4,452.67999999999995,A man.,id39,13,NA
game54,NA,452.67999999999995,458.52,Great! We just finished the game. I'll turn the camera on and put your name tags back on okay?,I,13,NA
game54,NA,458.52,472.52,say bye-bye? Bye-bye. Bye.,I,13,NA
game55,NA,-123,-121,"Okay, do you guys want to say hi?",I,NA,0
game55,NA,-121,-120,Hi.,id42,NA,0
game55,NA,-120,-118,"Oh, what is this?",I,NA,0
game55,NA,-118,-116,Why is this not charged?,I,NA,0
game55,NA,-116,-113,"That is so silly of it, huh?",I,NA,0
game55,NA,-113,-111,It's a silly goose.,I,NA,0
game55,NA,-111,-109,It is really not charged.,I,NA,0
game55,NA,-109,-108,"Okay, now everything works.",I,NA,0
game55,NA,-108,-106,"Are we ready, my friends?",I,NA,0
game55,NA,-106,-104,"Okay, my friends.",I,NA,0
game55,NA,-104,-101,"So, today we will be playing a matching game.",I,NA,0
game55,NA,-101,-98,"Okay, let me show you how it works.",I,NA,0
game55,NA,-98,-95,"Now, this is Smurphy.",I,NA,0
game55,NA,-95,-93,Let's say hi to Smurphy.,I,NA,0
game55,NA,-93,-91,Hi.,id41,NA,0
game55,NA,-91,-90,Hi.,id42,NA,0
game55,NA,-90,-87,"Now, Smurphy really wants to play this game today, okay?",I,NA,0
game55,NA,-87,-82,"And so, in front of your screen, you will see two pictures.",I,NA,0
game55,NA,-82,-78,But only one of you friends will see a picture in a black box.,I,NA,0
game55,NA,-78,-77,Okay.,I,NA,0
game55,NA,-77,-74,"And Smurphy really wants to guess that picture, okay?",I,NA,0
game55,NA,-74,-73,In the black box.,I,NA,0
game55,NA,-73,-72,Okay.,I,NA,0
game55,NA,-72,-70,"So, at least let's say you have Smurphy.",I,NA,0
game55,NA,-70,-67,You will be guessing the picture.,I,NA,0
game55,NA,-67,-66,"Okay, that's in the black box.",I,NA,0
game55,NA,-66,-58,"[id41], if you don't have Smurphy, you will be telling [id42] and Smurphy what we see in the black box.",I,NA,0
game55,NA,-58,-57,Okay?,I,NA,0
game55,NA,-57,-56,"So, let's try it out.",I,NA,0
game55,NA,-56,-55,Where is it?,id42,NA,0
game55,NA,-55,-54,I'll tell you.,I,NA,0
game55,NA,-54,-51,"[id42], let's say you have Smurphy.",I,NA,0
game55,NA,-51,-47,Will we guess or will we tell?,I,NA,0
game55,NA,-47,-45,"Yes, we will guess.",I,NA,0
game55,NA,-45,-39,"[id41], if you don't have Smurphy, will we guess or will we tell?",I,NA,0
game55,NA,-39,-37,"Yes, we will tell.",I,NA,0
game55,NA,-37,-34,"Okay, if we don't have Smurphy, we will say what we see.",I,NA,0
game55,NA,-34,-33,Okay?,I,NA,0
game55,NA,-33,-32,Okay.,I,NA,0
game55,NA,-32,-28,"Once you press on the screen to make your guess, you will see a picture.",I,NA,0
game55,NA,-28,-26,"If you see a happy face, great.",I,NA,0
game55,NA,-26,-24,It was a match.,I,NA,0
game55,NA,-24,-20,"If you see a sad face, it wasn't a match, but it's okay.",I,NA,0
game55,NA,-20,-18,You guys can try again next time.,I,NA,0
game55,NA,-18,-16,Does that make sense with you all?,I,NA,0
game55,NA,-16,-13,Do we have any questions?,I,NA,0
game55,NA,-13,-12,Hi.,id42,NA,0
game55,NA,-12,-11,Hi.,I,NA,0
game55,NA,-11,-10,Hello.,I,NA,0
game55,NA,-10,-9,Should we start?,I,NA,0
game55,NA,-9,-8,Should we help Smurphy guess?,I,NA,0
game55,NA,-8,-7,Okay.,I,NA,0
game55,NA,-7,-4,"So to begin, we will tap on the blue button.",I,NA,0
game55,NA,-4,-2,Let's tap on that one.,I,NA,0
game55,NA,-2,0,"Let's tap on this, [id41].",I,NA,0
game55,NA,0,3,"Okay, so it looks like [id42] will be guessing.",I,NA,0
game55,NA,3,5,Let's hold on to Smurphy.,I,0,0
game55,NA,5,8,"[id41], what do we see in the black box?",i,0,0
game55,NA,8,9,A dog.,id41,0,0
game55,NA,9,10,Do you see a dog?,I,0,0
game55,NA,10,12,A dog and an apple.,id42,0,0
game55,NA,12,13,"Well, which one?",I,0,0
game55,NA,13,16,[id41] said that she sees a dog in the black box.,I,0,0
game55,NA,16,18,Which one is a dog to you?,I,0,0
game55,NA,18,20,A dog and an apple.,id42,0,0
game55,NA,20,22,Which one looks like a dog?,I,0,0
game55,NA,22,24,Let's press it.,I,0,0.5
game55,NA,24,25,Great.,I,0,0.5
game55,NA,25,27,So that was a match.,I,0.5,1
game55,NA,27,28,Here you go.,I,0.5,1
game55,NA,28,29,[id41].,I,1,1
game55,NA,29,32,"Now [id42], what does that look like in the black box?",I,1,1
game55,NA,32,33,A bird.,id42,1,1
game55,NA,33,34,She sees a bird.,I,1,1
